numPlayed,heuristicList,remainingTime
226,12.0;11.0;9.0;8.0;8.0;7.0;7.0;7.0;7.0;8.0;8.0;8.0;8.0;7.0;7.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;7.0;6.0;7.0;7.0;6.0;6.0;7.0;7.0;7.0;7.0;7.0;6.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;6.0;7.0;7.0;7.0;7.0;7.0;8.0;8.0;8.0;7.0;7.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;7.0;7.0;7.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;6.0;6.0;6.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;6.0;6.0;6.0;6.0;6.0;6.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;6.0;6.0;6.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;6.0;6.0;6.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;6.0;6.0;7.0;7.0;2.147483647E9,110.0;61.111111111111114;56.428571428571416;67.27272727272728;66.66666666666666;73.33333333333334;83.7704918032787;96.93693693693692;132.69230769230774;174.39024390243895;222.1317829457364;276.00000000000006;284.29906542056085;297.3118279569893;363.4920634920636;437.4999999999999;519.5897435897436;609.9999999999999;708.9552238805969;816.6666666666666;933.3333333333335;1059.142857142857;1194.2723004694835;1338.8888888888891;1493.1506849315067;1657.207207207207;1831.1999999999998;2015.2631578947367;2209.523809523809;2414.102564102564;2629.113924050633;2854.666666666667;3938.6821705426337;5741.836734693882;9263.681592039798;18946.666666666584;149405.99999999712;999620.0;999610.0;999600.0;999590.0;999580.0;999570.0;999560.0;999550.0;999540.0;999530.0;999520.0;999510.0;999500.0;999490.0;999480.0;999470.0;999460.0;999450.0;999440.0;999430.0;999420.0;999410.0;999400.0;999390.0;999380.0;999370.0;999360.0;999350.0;115194.44444444448;22455.578947368413;12759.224806201544;10598.76456876457;9161.284046692608;8139.120756816919;7377.543859649124;6790.234070221067;5781.25;5483.695652173914;5236.094890510948;5027.838983050847;4851.139240506329;4700.1483679525245;4570.391061452514;4458.383905013192;4361.374999999999;4277.161520190023;4203.959276018099;3933.6086732059885;3891.003300330033;3854.3937232524977;3823.1290027447403;3796.653444983106;3774.4897959183654;3925.7337883959035;4081.1872146118712;4240.927835051546;4208.97265948633;4181.646666666665;3986.636838180463;3818.020251396648;3671.0855767126286;3542.1840148698884;3428.445747800587;3327.582590942836;3237.7477477477487;3157.4342770475223;2992.6764104981908;2933.8118923807365;2880.695047784535;2832.686172065483;2789.2388240032224;2749.8834272391678;2714.2142142142143;2681.8787438736626;2652.5694200351495;2692.4012967465565;2732.5952626158596;2773.150661689854;2745.5369090709664;2720.4710954966467;2697.7443375736884;2677.170940170941;2658.5852656295874;2641.839096884826;2626.7994059222137;2613.346456692913;2658.669539455965;2704.3815121560233;2750.482374768089;2796.9721272679462;2843.8507696321412;2891.1183018379497;2938.7747238633447;2986.820035686974;3035.254237288139;3084.0773286467484;3133.2893097433343;3182.890180558992;3164.8490702728805;3148.4575764724377;3133.610790869264;3184.6936204329413;3236.185707783341;3288.0870548332377;3340.397663446416;3393.1175354392226;3446.246672582076;3499.7850766009033;3553.7327491785327;3608.0896919560246;3662.8559065339678;3718.0313944737118;3773.6161572985666;3829.6101964949557;3886.0135135135133;3942.8261097701743;4000.047986647194;4057.6791454941394;4115.719587628866;4174.169314338424;4233.028326879968;4292.296626481613;4351.974214343272;4412.061091637455;4472.557259510058;4533.462719081098;4594.777471445451;4656.501517673555;4718.6348588120745;4781.1774958845745;4844.129429892145;4811.323279924597;4780.687830687832;4752.095461941782;4725.428773919209;4700.579584274217;4677.448040885861;4742.409464846069;4807.823002871137;4873.688724459766;4940.0066979236435;5006.776990412672;5073.999667939565;5141.67479540382;5209.80243661508;5182.290421579713;5156.550412175016;5132.490272373541;5201.645216312607;5271.273752510427;5341.376019701402;5411.95215457752;5483.002291825821;5554.526564165018;5626.525102381313;5698.998035363459;5771.945490137027;5845.367591897976;5919.264464045448;5993.636228213912;5961.433586892918;5931.1093547923565;5902.569895509743;5977.848546695756;6053.622842710819;6129.8929995104545;6206.6592303402085;6283.921745778025;6361.680753775807;6439.936459700253;6518.689066372903;6597.938774109411;6677.685780758176;6757.930281738181;6838.67247007617;6919.9125364431475;7001.650669190212;7083.887054383718;7166.621875839828;7249.855315158418;7333.587551756376;7417.818762900322;7502.549123738714;7587.778807333376;7541.300728407896;7497.150802275777;7583.050703387313;7669.464047301166;997740.0
37,11.0;9.0;8.0;8.0;8.0;7.0;7.0;7.0;7.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;7.0;7.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;9.0;9.0,45.0;52.22222222222223;75.0;105.71428571428572;104.34782608695653;115.0;131.46341463414635;152.0;219.0;302.0;402.6;522.4000000000001;662.9999999999999;826.0;1013.0;1225.6000000000001;1063.9800995024873;981.4285714285713;1186.3414634146343;1421.6666666666672;1690.7692307692307;1997.3684210526312;2345.5855855855857;2740.0;3185.7142857142862;3688.4313725490206;4254.545454545456;4891.25;5606.666666666668;6409.999999999995;7311.7241379310335;8323.809523809527;9460.0;10736.153846153837;12170.666666666666;55869.99999999998;999630.0
33,11.0;9.0;8.0;8.0;7.0;7.0;7.0;7.0;8.0;8.0;8.0;8.0;8.0;7.0;7.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;9.0,45.0;52.22222222222223;75.0;75.55555555555554;87.17948717948718;104.11764705882351;125.0;188.57142857142856;269.2857142857142;369.04761904761904;489.7619047619048;633.3333333333333;590.9090909090909;577.843137254902;736.3636363636364;925.0000000000002;1147.9569892473119;1410.0;1716.5517241379314;2073.8095238095248;2488.8888888888887;2969.9999999999995;3526.666666666667;4170.0;4913.043478260869;5771.212121212126;6762.857142857144;7910.0;9239.298245614038;10783.333333333327;12582.352941176468;14686.666666666673;999670.0
18,10.0;8.0;8.0;7.0;7.0;7.0;8.0;7.0;7.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0,40.0;76.66666666666666;76.66666666666667;94.28571428571428;119.29824561403507;214.44444444444446;236.25;266.6666666666667;425.55555555555554;658.3333333333333;1000.4761904761904;1511.1111111111113;2296.6666666666674;3570.0000000000023;5827.777777777778;10560.00000000001;25216.66666666669;999820.0
14,9.0;8.0;8.0;7.0;7.0;7.0;7.0;8.0;7.0;7.0;8.0;8.0;8.0;8.0;8.0,80.0;156.66666666666666;118.33333333333334;136.0;166.66666666666669;205.55555555555554;392.0;413.3333333333332;450.0;779.9999999999999;1390.8888888888887;2712.000000000001;6889.999999999999;999860.0
10,9.0;8.0;7.0;7.0;7.0;7.0;8.0;8.0;8.0;8.0;8.0,80.0;70.0;95.71428571428571;131.99999999999997;176.92307692307693;394.0000000000001;880.0;2260.0;12659.99999999999;999900.0
5,8.0;7.0;7.0;7.0;7.0;8.0,70.0;136.66666666666666;226.66666666666669;340.0;999950.0
5,8.0;7.0;7.0;7.0;7.0;8.0,70.0;136.66666666666666;226.66666666666669;340.0;999950.0
1,8.0;8.0,999990.0
1,9.0;9.0,999990.0
