numPlayed,heuristicList,remainingTime
94,80.0;80.0;80.0;80.0;80.0;80.0;80.0;80.0;78.0;76.0;76.0;76.0;76.0;76.0;76.0;76.0;76.0;75.0;73.0;71.0;71.0;71.0;71.0;71.0;71.0;71.0;69.0;67.0;67.0;67.0;67.0;68.0;66.0;65.0;65.0;65.0;65.0;65.0;65.0;65.0;65.0;65.0;66.0;65.0;65.0;66.0;65.0;66.0;66.0;65.0;65.0;65.0;62.0;61.0;61.0;61.0;61.0;61.0;62.0;61.0;61.0;62.0;62.0;61.0;61.0;62.0;61.0;59.0;59.0;59.0;59.0;60.0;59.0;57.0;55.0;51.0;51.0;49.0;49.0;49.0;49.0;49.0;49.0;49.0;49.0;49.0;49.0;47.0;45.0;45.0;44.0;43.0;43.0;42.0;2.147483647E9,999900.0;999800.0;999700.0;999600.0;999500.0;999400.0;999300.0;59433.33333333333;25752.0;20214.285714285714;18557.062146892655;18226.315789473683;18535.483870967742;19222.42424242424;20165.35433070866;21300.0;21397.935103244836;19860.563380281692;17696.55172413793;16530.57199211045;15904.244694132336;15606.695464362852;15527.370758008245;15602.721088435374;15793.620292083015;15446.955345060895;14739.145699239321;14288.659793814433;14016.444035006913;13873.855120732722;14019.100691775555;13850.662944870899;13607.58773316472;13464.393063583815;13399.12163960607;13396.25061667489;13444.495518271662;13535.456110154904;13662.750252780581;13821.442197634493;14007.654811337787;14341.90541939938;14567.908732764281;14814.480959833072;15202.544031311154;15479.775280898873;15897.289407839868;16326.833199033037;16641.151413450367;16969.84758117959;17312.145167085873;17292.39155121508;17188.020609703737;17124.547119886014;17096.507352941175;17099.46524064171;17129.781613244104;17288.008130081307;17359.317585301837;17450.818394388156;17660.143072289156;17881.558630735613;18015.502352032578;18164.272160477092;18423.791984565458;18595.584679984735;18588.95881705976;18603.87915834019;18638.308232363266;18690.496996176953;18847.37297259138;18927.27272727273;18849.44665781319;18629.62928143901;18131.4118221788;17698.14814814815;17182.69931496866;16732.37177073134;16337.576473113666;15990.550179455728;15684.940640754598;15415.49996888806;15177.854636890384;14968.330661781543;14783.819117606585;14621.671525753158;14389.684740846293;14096.979146365233;13834.808583557275;13560.091414231938;13275.133161512029;13018.344057636255;12751.557148231008;990600.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
