numPlayed,heuristicList,remainingTime
28,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.147483647E9,999990.0;999980.0;999970.0;999960.0;999950.0;999940.0;999930.0;999920.0;999910.0;999900.0;999890.0;999880.0;999870.0;999860.0;999850.0;999840.0;999830.0;999820.0;999810.0;999800.0;999790.0;999780.0;999770.0;999760.0;999750.0;999740.0;999730.0;999720.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
