numPlayed,heuristicList,remainingTime
484,22.0;20.0;19.0;20.0;19.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;19.0;18.0;18.0;18.0;18.0;18.0;15.0;14.0;13.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;10.0;10.0;11.0;9.0;8.0;8.0;8.0;8.0;9.0;8.0;9.0;8.0;8.0;8.0;8.0;9.0;9.0;9.0;9.0;9.0;8.0;9.0;9.0;9.0;9.0;9.0;9.0;8.0;9.0;8.0;9.0;9.0;9.0;8.0;9.0;9.0;8.0;9.0;9.0;9.0;8.0;8.0;9.0;8.0;9.0;9.0;9.0;6.0;6.0;7.0;6.0;7.0;6.0;6.0;7.0;7.0;7.0;7.0;7.0;6.0;6.0;7.0;7.0;7.0;6.0;6.0;6.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;9.0;9.0;8.0;7.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;7.0;8.0;7.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;7.0;8.0;7.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;8.0;7.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0,100.0;125.55555555555554;274.2857142857143;313.3333333333333;558.3333333333334;903.3333333333333;1365.0;1959.9999999999998;2705.0;3616.6666666666665;4711.666666666666;2961.666666666668;1772.2448979591836;1418.2882882882882;1268.6868686868688;1201.2903225806451;1175.9284116331096;867.8947368421054;676.0736196319018;545.795795795796;430.7781456953642;365.7068062827225;324.7546897546898;297.34317343173416;278.3360128617363;264.93827160493834;255.49872122762156;256.2264150943397;258.2713347921226;261.42857142857144;265.5449330783939;270.50359712230215;276.2139219015281;282.6045016077172;275.9231722428749;270.95435684647305;273.6571802420674;264.74024661410954;251.89770821688091;241.26490409538633;232.41259867891074;225.0203712086918;223.5445757250268;218.06861156131822;218.01044083526688;213.97506417308387;210.66422594142261;207.98936523762052;205.87777777777785;208.4098795672586;211.21821407451216;214.28816466552314;217.60699133001287;221.16353887399475;220.7241512843682;224.8282777638508;229.138750152272;233.64928909952596;238.35428439626332;243.2487081554707;248.32804116938598;249.17957422731513;254.69241922120955;255.93567839195987;261.8561089825456;267.9400461183707;274.18539061765523;276.00512163892427;282.62676939616574;289.40298507462694;291.6371517381016;298.7713997985901;306.05534052540565;313.48800862301255;316.1892361111111;319.0781563126252;327.04144253352524;330.1896015405125;338.48098499198613;346.9151732377536;355.49174544941434;348.85277246653936;342.74888624233586;342.0154838709675;336.67898065243253;336.54764816173474;331.87663418112675;327.58381502890165;328.2744255311127;329.1431418133509;330.1826657271399;331.38629283489126;332.7478532396567;329.65874466788523;326.84069611780455;328.79805352798076;330.8872008026374;333.1043543543544;330.9085903083703;328.9331896551723;327.16684247538683;330.0484219628188;333.03683852305585;336.12995059867717;339.3257500824268;342.62235208181164;346.01798561151077;349.5109851169382;353.09978274363743;356.78290127705145;360.55894768581334;364.4266072092162;368.38463793608935;372.4318658280922;376.5671801454864;380.7895292379144;385.0979166666666;389.49139762835034;393.96907565299784;398.5300995523487;403.1736605964634;407.8989898989896;412.70535599330583;417.5920625834765;422.5584464555052;427.603875535681;432.72774708410066;437.9294860125008;443.2085433165348;448.56439461351374;453.9965387774257;459.50449666376585;465.0878099173558;470.74603985692374;476.478766430738;482.28558723806304;488.1661166116612;494.1199847569276;500.1468369436361;506.2463327465723;512.4181453316437;518.6619607843131;524.9774774774776;531.3644054760807;543.3943270725556;555.53877854344;567.7977584687067;580.1712654614662;592.6592981670024;605.2618552618546;617.9789354529121;630.8105374765523;643.7566600978034;656.8173021095417;669.9924623317052;683.2821396105451;696.6863328178897;710.2050408504465;723.838262629115;737.5859970983292;751.4482432254204;765.4249999999997;779.516266433357;793.7220415578863;808.0423244265244;822.4771141122092;837.0264097073518;851.6902103233328;866.468515090005;881.3613231552163;896.3686336843502;911.4904458598726;926.7267588809;942.0775719627795;957.5428843366717;973.1226952491638;988.8170039618803;1004.6258097511077;1020.5491119074377;1036.5869097354093;1052.7392025531735;1069.005989692158;1085.3872704967457;1101.8830443239667;1118.4933105431874;1135.2180685358248;1152.0573176950538;1169.0110574255286;1186.0792871431167;1203.2620062746369;1220.5592142575942;1237.9709105399484;1255.497094579854;1273.1377658454403;1290.8929238145752;1308.7625679746488;1326.7466978223479;1344.845312863457;1363.0584126126473;1381.3859965932816;1399.8280643372154;1418.3846153846152;1437.0556492837686;1455.8411655909108;1474.741163870046;1493.7556436927835;1512.8846046381673;1532.1280462925188;1551.4859682492774;1570.9583701088554;1590.5452514784774;1610.2466119720457;1630.062451209989;1649.9927688191483;1670.0375644326036;1690.1968376895761;1710.4705882352941;1730.8588157208555;1751.3615198031198;1771.978700144582;1792.710356413273;1813.556488282616;1834.5170954313485;1855.5921775433962;1876.7817343077795;1898.085765418503;1919.5042705744563;1941.0372494793273;1962.684701841492;1984.4466273739354;2006.3230257941514;2028.3138968240628;2050.4192401899245;2072.6390556222495;2094.9733428557183;2117.4221016291094;2139.985331685207;2162.6630327707353;2185.455204636278;2208.3618470362044;2231.382959728603;2254.5185424752;2277.7685950413224;2301.1331171957754;2324.6121087108304;2348.205569362137;2371.9134989286567;2395.735897192614;2419.6727639394367;2443.7240989576785;2467.8899020389854;2492.170172978028;2516.5649115724427;2541.074117622791;2565.697790932495;2590.435931307794;2615.288538557691;2640.255612493899;2665.337152930806;2690.5331596854103;2715.8436325773037;2741.2685714285717;2766.8079760638166;2792.461846310067;2818.230181996758;2844.1129829556694;2870.1102490209114;2896.2219800288667;2922.4481758181537;2948.7888362295935;2975.243961106172;3001.8135502929927;3028.497603637261;3055.296120988227;3082.2091021971646;3109.2365471173407;3136.3784556039727;3163.6348275141936;3191.00566270703;3218.4909610433706;3246.0907223859285;3273.8049465992126;3301.633633549507;3329.5767831048315;3357.6343951349163;3385.806469511178;3414.0930061066956;3442.4940047961636;3471.0094654558943;3499.6393879637744;3528.383772199245;3557.2426180432712;3586.2159253783284;3615.3036940883767;3644.5059240588243;3673.8226151765157;3703.2537673297174;3732.7993804080725;3762.459454302617;3792.2339889056993;3822.1229841110235;3852.1264398135927;3882.2443559096946;3912.476732296883;3942.8235688739624;3973.2848655409643;4003.8606221991313;4034.5508387508953;4065.355515099868;4096.274651150818;4127.30824680964;4158.45630198337;4189.718816580124;4221.095790509141;4252.5872236807045;4284.1931160061695;4315.913467397928;4347.748277769396;4379.69754703501;4411.761275110191;4443.939461911348;4476.232107355865;4508.639211362068;4541.160773849234;4573.796794737553;4606.547273948148;4639.412211403025;4672.391607025087;4705.485460738104;4738.693772466725;4772.01654213643;4805.45376967355;4839.005455005238;4872.671598059465;4906.4521987650005;4940.3472570514205;4974.356772849062;5008.480746089048;5042.719176703262;5077.072064624324;5111.53940978561;5146.121212121212;5180.817471565953;5215.628188055352;5250.553361525648;5285.592991913747;5320.747079157252;5356.015623194435;5391.398623964225;5426.896081406219;5462.507995460641;5498.234366068367;5534.075193170891;5570.030476710337;5606.100216629427;5642.284412871504;5678.583065380493;5714.996174100914;5751.523738977863;5788.165759957015;5824.922236984601;5861.793170007422;5898.778558972821;5935.878403828683;5973.092704523438;6010.421461006039;6047.864673225964;6085.422341133211;6123.094464678281;6160.881043812182;6198.78207848642;6236.7975686529935;6274.927514264369;6313.17191527352;6351.530771633867;6390.004083299307;6428.5918502242;6467.2940723633565;6506.1107496720415;6545.041882105948;6584.087469621234;6623.2475121744665;6662.522009722648;6701.910962223208;6741.414369633982;6781.032231913228;6820.764549019608;6860.611320912181;6900.572547550411;6940.64822889415;6980.838364903631;7021.142955539484;7061.562000762706;7141.68218702897;7222.447889197974;7263.227283981185;7263.617272056414;7345.318193640231;7427.675236528179;7510.692653178954;7594.374724836276;7678.725761772854;7763.750103536817;7849.452119200718;7847.0540663054;7888.9739584403815;7886.763311656274;7973.351877607787;8060.628899247045;8148.598882115906;8237.266363066296;8326.635910532603;8416.712124807005;8507.499638317659;8599.003115909774;8691.22725512969;8784.176786511951;8877.856473869335;8972.27111458605;9067.425539913946;9163.324615271958;9259.973240548605;9357.376350407878;9455.53891459823;9554.465938264972;9654.162462265942;9754.633563490643;9855.884355182685;9957.919987265877;10060.74564667361;10164.366557681999;10268.787982246502;10374.015220342246;10480.053610308027;10586.908529194065;10694.585393113524;10803.08965759791;10912.426817956297;11022.602409638552;11133.622008602539;11245.491231685228;11358.215736978205;11471.80122420693;11586.25343511451;11701.57815384952;11817.781207358266;11790.039419244842;11834.574509549173;11807.460414652487;11924.25416505236;12041.936339522545;12160.51292023162;12279.98993441133;12400.373454782031;12521.669599982619;12643.884535005225;12767.02447163514;12891.095668895588;13016.104433497534;13142.05712029482;13268.960132744338;13396.819923371651;13525.64299424184;13655.435897435898;13786.205235532529;13917.957662095574;14050.699882167235;14184.43865276664;14319.180783394728;14454.933136544572;14591.702628218056;14729.496228448272;14868.320961828289;14911.637411168645;14859.39392592428;14998.992562241132;15139.63462933007;15281.327326790226;15424.077911313714;15567.89369725265;15712.78205719301;15858.750422535199;16005.80628408206;16153.95719263316
228,14.0;13.0;12.0;10.0;10.0;11.0;9.0;8.0;8.0;8.0;9.0;8.0;9.0;9.0;9.0;8.0;8.0;8.0;8.0;9.0;9.0;9.0;8.0;9.0;8.0;8.0;9.0;9.0;9.0;8.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;8.0;9.0;8.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;8.0;9.0;9.0;9.0;8.0;8.0;9.0;9.0;8.0;9.0;6.0;6.0;7.0;6.0;7.0;6.0;6.0;7.0;7.0;7.0;6.0;6.0;6.0;7.0;7.0;7.0;7.0;6.0;6.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;2.147483647E9,130.0;120.0;79.23076923076923;87.27272727272727;132.05128205128204;120.47619047619048;105.53846153846155;103.93939393939394;108.1081081081081;130.64516129032256;138.24324324324326;165.75;195.75581395348837;228.26086956521743;237.20379146919436;248.73949579831935;262.37735849056605;277.80821917808214;321.7333333333334;369.04761904761904;419.7784810126582;434.2774566473988;490.40604343720486;505.6250000000001;522.8915662650603;586.4444444444445;654.1411764705882;726.0465116279067;739.7916666666665;817.5213675213677;899.7881355932204;986.6666666666665;1078.2291666666665;1174.5454545454543;1275.6830601092895;1381.7073170731708;1492.681451612903;1608.666666666667;1729.7222222222217;1855.9055118110236;1987.2721354166665;1942.688172043011;2078.716577540107;2038.1359649122805;2178.934426229508;2325.555555555556;2478.0890336590664;2636.6233766233768;2801.2459546925556;2972.043010752688;3149.0996784565928;3332.5000000000005;3522.326943556975;3718.6624203821657;3921.587301587302;4131.181434599154;4347.523659305992;4570.691823899371;4360.808225729315;4585.386819484241;4817.167381974247;5056.247619047618;4830.549738219895;4645.410628019323;4879.584844820637;5121.5254237288145;4934.114349775786;5177.677902621725;4315.388127853881;3727.2307692307713;3488.2752208275224;3127.0243902439024;2985.4653130287643;2740.242424242424;2542.866941015089;2475.7377049180323;2417.63440860215;2367.2093023255816;2242.5806451612902;2136.5333333333333;2045.4392523364481;2028.382264829239;2014.015195229852;2002.0701168614355;1992.3159591617405;1928.5907859078588;1872.3518072289162;1872.1608980355481;1873.2053611994547;1875.3975265017675;1878.6592178770943;1882.9205020920508;1888.1186302486753;1894.1971383147857;1901.1050794881735;1908.7963663890991;1917.2292051756008;1926.365606936416;1936.17096432356;1946.6136834830686;1957.6648630368613;1969.2980132450352;1981.4888096010382;1994.2148760330579;2007.4555936428792;2021.191931540343;2035.406296851574;2050.0824014125965;2065.2051430222477;2080.7604994324624;2096.735433509897;2113.1178082191796;2129.896310261244;2147.0603813559323;2164.6001562907013;2182.5064069707846;2200.7704918032787;2219.3843098311813;2238.3402591053537;2257.631198844488;2277.250414986955;2297.191588785046;2317.4487681326273;2338.0163413527016;2358.8890132020583;2380.061782877317;2401.52992383025;2423.2889652211247;2445.334674857021;2467.6630434782537;2490.270270270269;2559.430222956234;2629.778971286924;2701.326994625879;2774.0847983453978;2848.0629139072807;2923.271898943881;2999.7223373394127;3077.424839311633;3156.390041493776;3236.6286070168153;3318.1512255920234;3400.9686135938473;3485.091514143095;3570.5306971904274;3657.2969596001667;3745.4011252344235;3834.8540450375313;3925.6665971208013;4017.8496868475995;4111.414246918738;4206.371237458194;4302.7316460991415;4400.506488070322;4499.706806282724;4600.3436714165955;4702.428182008807;4805.971464540493;4910.984673525089;5017.4789915966385;5125.465629598486;5234.955826672277;5345.960850347295;5458.491996630161;5572.560590094837;5688.177983973007;5805.355560244778;5924.104729729728;6044.436932178322;6166.363636363639;6289.896340173472;6415.046570702798;6541.825884346537;6670.24586689275;6800.31813361612;6932.0543293718165;7065.466128689746;7200.5652358691095;7337.363385073359;7475.872340425531;7616.103896103898;7758.069876438007;7901.782136005117;8047.252559726967;8194.493062966914;8343.515591627509;8494.332122248345;8646.954662104361;8801.395249304514;8957.665952890791;9115.778872937646;9275.746140651801;9437.579918472431;9601.29240017175;9766.895810955964;9934.40240756664;10103.824478382448;10275.174343521307;10448.464354942922;10623.706896551721;10800.914384300188;10980.099266292618;11161.274022889225;11344.451166810715;11529.643243243243;11716.862829943748;11906.122537345744;12097.43500866551;12290.812920008671;12486.268980477224;12683.81593227697;12883.46655082537;13085.233644859813;13289.130056546324;13495.168661588685;13703.362369337974;13913.724122902595;14126.266899258617;14341.00370936068;14557.947598253279;14777.111645182438;14998.508963707918;15222.152701815794;15448.056042031523;15676.232201533403;15906.694432266551;16139.456021057253;997720.0
8,9.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;9.0,80.0;156.66666666666666;260.0;390.0;546.6666666666666;729.9999999999999;939.9999999999999;999920.0
4,9.0;8.0;8.0;8.0;9.0,80.0;156.66666666666666;260.0;999960.0
2,19.0;18.0;19.0,180.0;999980.0
2,19.0;18.0;19.0,180.0;999980.0
1,8.0;9.0,999990.0
1,9.0;9.0,999990.0
1,8.0;8.0,999990.0
1,10.0;10.0,999990.0
