numPlayed,heuristicList,remainingTime
55,27.0;26.0;25.0;24.0;23.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;19.0;18.0;16.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;13.0;13.0;15.0;14.0;13.0;15.0;15.0;14.0;13.0;12.0;11.0;11.0;10.0;12.0;12.0;11.0;12.0;12.0;13.0;13.0;14.0;14.0;14.0;16.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;13.0;13.0,2600.0;2500.0;2400.0;2300.0;1629.62962962963;1585.7142857142858;1694.736842105263;1877.7777777777778;2110.344827586207;2382.3529411764703;2688.8888888888887;3027.272727272727;3179.457364341085;3177.8494623655915;2914.540816326531;2657.959183673469;2415.592286501377;2189.430894308943;1978.9887640449442;1906.0665362035224;1865.8578856152512;1849.3001555209962;1850.7052186177716;1866.322580645161;2003.6764705882342;2088.9655172413795;2123.040000000002;2282.702149437053;2448.762092146253;2556.0224089635867;2604.163014899211;2597.120347731594;2541.707408800303;2502.5139664804474;2422.0360824742274;2464.5476772616157;2512.5581395348845;2512.1411592612903;2572.043010752688;2636.1809045226137;2758.962493911349;2885.3497164461214;3074.2757821552723;3268.819160224344;3468.9801383619724;3814.1323792486583;4101.123429416113;4318.885987815493;4460.853942084126;4525.3593707621385;4675.841584158416;4829.861111111111;4987.395010655633;5148.422597212031;5312.925170068025
53,27.0;26.0;26.0;25.0;24.0;23.0;21.0;21.0;21.0;19.0;18.0;17.0;17.0;15.0;13.0;12.0;13.0;13.0;15.0;15.0;14.0;13.0;12.0;13.0;13.0;15.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;14.0;15.0;14.0;13.0;12.0;13.0;13.0;15.0;13.0;15.0;14.0;13.0;13.0;13.0;13.0;13.0;12.0;13.0;12.0;13.0;13.0,2600.0;5166.666666666666;4183.333333333333;3457.142857142857;3012.3456790123455;2346.153846153846;2281.8181818181815;2397.385620915032;2201.379310344828;2035.3535353535353;1887.913486005089;1847.8527607361966;1693.7499999999995;1488.2646691635455;1320.8395802098953;1269.387755102041;1247.1698113207544;1336.2525458248479;1433.4901222953908;1488.545246277205;1503.9657853810268;1484.6153846153843;1525.4244573393507;1574.1626794258377;1725.4733218588644;1883.8294744579189;1994.4037656903765;2055.3483807654566;2068.657850737194;2144.5211389128563;2225.706099058535;2311.9418483904465;2460.5263157894733;2675.7174392935985;2833.866951262896;2930.6122448979604;2966.194462330972;3074.23211708926;3186.585365853658;3443.9882697947223;3561.0546139359685;3834.9693251533763;4036.7346938775518;4160.434173669468;4288.378584115706;4420.471281296022;4556.627842484748;4696.774193548386;4752.631578947368;4902.234636871508;4966.094686789333;5124.63768115942;5286.834019742433
52,27.0;26.0;26.0;25.0;24.0;23.0;21.0;21.0;21.0;19.0;18.0;17.0;17.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;15.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;14.0;15.0;14.0;13.0;12.0;13.0;13.0;15.0;15.0;14.0;13.0;12.0;13.0;13.0;15.0;13.0;15.0;14.0;13.0;13.0;13.0;13.0;13.0;12.0;13.0,2600.0;5166.666666666666;4183.333333333333;3457.142857142857;3012.3456790123455;2346.153846153846;2281.8181818181815;2397.385620915032;2201.379310344828;2035.3535353535353;1887.913486005089;1847.8527607361966;1693.7499999999995;1554.3589743589741;1424.8826291079813;1302.3255813953492;1274.3647234678633;1268.3168316831675;1278.4574468085102;1389.71807628524;1507.9439252336456;1583.2369942196533;1616.2574651625746;1610.6408706166862;1663.8513513513517;1723.744292237443;1789.7524752475256;1911.2582781456958;2091.265106317883;2222.075637642921;2300.458333333333;2327.2348188689075;2418.1140514349618;2513.6752136752148;2735.5338223308872;2966.278272789583;3135.7807308970105;3239.278131634819;3276.911453611364;3391.506689936008;3510.3448275862065;3783.7209302325573;3907.106598984772;4197.39390737806;4410.557563242128;4540.319361277445;4674.279736037341;4812.347988774556;4954.444444444445;5100.498826291081;5156.798477479384;5312.29946524064
51,27.0;26.0;26.0;25.0;24.0;23.0;22.0;21.0;20.0;19.0;18.0;17.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;13.0;15.0;14.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;13.0;13.0;15.0;14.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;13.0;13.0;15.0;14.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;13.0,2600.0;5166.666666666666;4183.333333333333;3457.142857142857;3012.3456790123455;2708.6956521739135;2479.1666666666665;2291.8238993710693;2130.2013422818795;1985.1485148514848;1851.2531328320802;1638.4180790960454;1471.4285714285716;1330.4093567251466;1205.0;1175.4299754299755;1168.75;1178.6948176583496;1201.4705882352937;1319.2411924119237;1398.415094339622;1531.1874105865522;1621.0843373493972;1667.410161090459;1672.8254690164867;1736.5637202697908;1806.3094641962944;1881.6635160680526;1962.3117076808348;2048.003398470688;2247.532144338449;2396.586666666666;2612.7151799687017;2771.655328798187;2868.88006736437;2904.6384720327414;3013.5143979057602;3126.834381551361;3244.4915254237285;3366.394399066512;3492.46433933934;3773.608017817367;3984.0816326530603;4285.0834679590735;4506.714060031596;4642.158859470468;4690.840438489646;4836.655644780349;4986.477194590876;5140.249332146035;5297.9225275914305
51,27.0;26.0;26.0;25.0;24.0;23.0;22.0;21.0;20.0;19.0;18.0;17.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;13.0;13.0;15.0;14.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;13.0;13.0;15.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;13.0;13.0;15.0;14.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;13.0,2600.0;5166.666666666666;4183.333333333333;3457.142857142857;3012.3456790123455;2708.6956521739135;2479.1666666666665;2291.8238993710693;2130.2013422818795;1985.1485148514848;1851.2531328320802;1638.4180790960454;1471.4285714285716;1330.4093567251466;1205.0;1175.4299754299755;1168.75;1178.6948176583496;1201.4705882352937;1234.6456692913384;1361.4008941877796;1449.3036211699164;1590.8206149082048;1688.8888888888887;1742.160278745645;1752.819414703783;1822.1942627075996;1897.245963912631;1977.647940074905;2063.139931740614;2153.5119772635;2360.8154620068835;2577.0695685969686;2737.114951164538;2836.264656616415;2874.541751527495;2985.076572173345;3100.000000000001;3219.2156862745096;3342.641070389761;3470.204998595901;3752.0;3963.661053775122;4265.555555555557;4488.56166184591;4625.737538148525;4676.355079519637;4823.796033994333;4975.229147571035;5130.602552686258;5289.870129870131
50,27.0;26.0;26.0;25.0;24.0;23.0;22.0;21.0;20.0;19.0;18.0;17.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;15.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;15.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;15.0;15.0;14.0;13.0;12.0;13.0;13.0;15.0;14.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0,2600.0;5166.666666666666;4183.333333333333;3457.142857142857;3012.3456790123455;2708.6956521739135;2479.1666666666665;2291.8238993710693;2130.2013422818795;1985.1485148514848;1851.2531328320802;1638.4180790960454;1471.4285714285716;1330.4093567251466;1205.0;1175.4299754299755;1168.75;1178.6948176583496;1286.4937388193202;1401.4517029592412;1475.3679318357867;1508.7943262411354;1505.1761168384887;1558.802395209581;1619.1275167785234;1685.5893669115076;1856.1928934010148;2034.6116027531962;2163.7517630465454;2240.4444444444443;2265.682196339434;2355.4499868039056;2450.075528700907;2549.3862815884468;2777.7580911882815;3015.4488517745312;3190.5163685453917;3297.8425026968707;3337.4385749385747;3455.943228858663;3578.7343215507417;3860.450704225351;4069.3259972489686;4370.475154153068;4590.111642743223;4721.674370826913;4765.005319584254;4907.326355851568;5053.725490196079;5204.134945514255
50,27.0;26.0;26.0;25.0;24.0;23.0;22.0;21.0;20.0;19.0;18.0;17.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;13.0;15.0;15.0;14.0;13.0;12.0;13.0;13.0;15.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;15.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;15.0;14.0;15.0;14.0;13.0;12.0;13.0;13.0,2600.0;5166.666666666666;4183.333333333333;3457.142857142857;3012.3456790123455;2708.6956521739135;2479.1666666666665;2291.8238993710693;2130.2013422818795;1985.1485148514848;1851.2531328320802;1638.4180790960454;1471.4285714285716;1330.4093567251466;1205.0;1175.4299754299755;1168.75;1178.6948176583496;1201.4705882352937;1319.2411924119237;1444.0184049079753;1527.4285714285716;1569.1683124862843;1572.0818291215405;1632.0224719101125;1698.1735159817363;1869.2660550458704;2048.1737413622914;2177.3949976403974;2253.791257805531;2278.4223706176954;2368.016944665079;2462.500000000001;2561.694424330195;2790.630182421226;3028.8904396371254;3204.162436548223;3311.334631191866;3350.461822660098;3468.8796680497935;3591.6000000000004;3718.5328185328153;4007.937806873977;4222.826666666666;4532.066508313537;4757.92462570986;4893.584623065402;4938.748208313424;5085.012740328933;5235.31175059952
50,27.0;26.0;26.0;25.0;24.0;23.0;22.0;21.0;20.0;19.0;18.0;17.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;13.0;13.0;15.0;14.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;13.0;13.0;15.0;14.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;13.0;13.0;15.0;14.0;15.0;14.0;13.0;12.0;13.0;13.0,2600.0;5166.666666666666;4183.333333333333;3457.142857142857;3012.3456790123455;2708.6956521739135;2479.1666666666665;2291.8238993710693;2130.2013422818795;1985.1485148514848;1851.2531328320802;1638.4180790960454;1471.4285714285716;1330.4093567251466;1205.0;1175.4299754299755;1168.75;1178.6948176583496;1201.4705882352937;1234.6456692913384;1361.4008941877796;1449.3036211699164;1590.8206149082048;1688.8888888888887;1742.160278745645;1752.819414703783;1822.1942627075996;1897.245963912631;1977.647940074905;2063.139931740614;2153.5119772635;2360.8154620068835;2516.15502686109;2740.4511278195487;2905.8445495331644;3007.5156576200407;3045.553359683796;3158.649789029534;3276.126674786846;3397.8873239436625;3523.848622121556;3653.9387308533906;3943.8007579859222;4160.734463276836;4470.889063729346;4699.178644763861;4838.53286968041;4888.296860133205;5037.964458804525;5191.618108471537
50,27.0;26.0;26.0;25.0;24.0;23.0;22.0;21.0;20.0;19.0;18.0;17.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;15.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;13.0;15.0;14.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;13.0;13.0;15.0;14.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;13.0;15.0;14.0,2600.0;5166.666666666666;4183.333333333333;3457.142857142857;3012.3456790123455;2708.6956521739135;2479.1666666666665;2291.8238993710693;2130.2013422818795;1985.1485148514848;1851.2531328320802;1638.4180790960454;1471.4285714285716;1330.4093567251466;1205.0;1175.4299754299755;1168.75;1178.6948176583496;1286.4937388193202;1401.4517029592412;1475.3679318357867;1508.7943262411354;1505.1761168384887;1558.802395209581;1619.1275167785234;1685.5893669115076;1757.756916996048;1935.5704697986585;2066.9882100750274;2260.5004468275247;2401.5021459227464;2486.2809019288243;2515.549597855228;2612.8017556693494;2714.73573678684;2821.2080536912745;2932.097969706734;3047.3031618102923;3305.0443289513914;3498.2121573301556;3774.813725490196;3978.7148594377522;4103.734439834025;4149.489616332277;4285.112359550565;4424.826904055391;4568.568232662194;4716.279069767441;5052.771362586605;5301.965230536658
50,27.0;26.0;26.0;25.0;24.0;23.0;22.0;21.0;20.0;19.0;18.0;17.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;13.0;13.0;15.0;14.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;13.0;13.0;15.0;14.0;15.0;14.0;13.0;12.0;13.0;13.0;13.0;13.0;13.0;15.0;14.0;15.0;14.0;13.0;12.0;13.0;13.0,2600.0;5166.666666666666;4183.333333333333;3457.142857142857;3012.3456790123455;2708.6956521739135;2479.1666666666665;2291.8238993710693;2130.2013422818795;1985.1485148514848;1851.2531328320802;1638.4180790960454;1471.4285714285716;1330.4093567251466;1205.0;1175.4299754299755;1168.75;1178.6948176583496;1201.4705882352937;1234.6456692913384;1361.4008941877796;1449.3036211699164;1590.8206149082048;1688.8888888888887;1742.160278745645;1752.819414703783;1822.1942627075996;1897.245963912631;1977.647940074905;2063.139931740614;2153.5119772635;2360.8154620068835;2516.15502686109;2740.4511278195487;2905.8445495331644;3007.5156576200407;3045.553359683796;3158.649789029534;3276.126674786846;3397.8873239436625;3523.848622121556;3653.9387308533906;3943.8007579859222;4160.734463276836;4470.889063729346;4699.178644763861;4838.53286968041;4888.296860133205;5037.964458804525;5191.618108471537
