numPlayed,heuristicList,remainingTime
432,10.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;8.0;8.0;8.0;8.0;8.0;7.0;7.0;6.0;6.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0,90.0;176.66666666666666;293.3333333333333;440.0;616.6666666666666;823.3333333333333;1060.0;1326.6666666666667;1623.3333333333333;940.0;767.6344086021506;706.6666666666666;689.2452830188681;694.1666666666666;576.6666666666666;520.0;426.24737945492666;376.33663366336623;347.42857142857144;300.0;270.377358490566;250.9216589861751;237.86720321931585;229.1428571428571;223.5152487961476;220.20408163265307;218.69158878504675;218.62068965517244;219.73714285714283;221.85501066098084;224.83516483516485;228.57142857142856;232.98136645962722;238.0;243.57541899441344;249.66565349544078;256.23640319071797;263.25936199722594;270.71096345514945;278.57142857142844;286.82403433476406;295.4545454545454;304.4507683551507;313.80219780219784;323.4997344662771;333.535457348407;343.9024390243902;354.59459459459447;365.60655737704917;376.9335759781619;388.57142857142867;400.5163511187609;412.7649769585255;425.31428571428546;438.1615598885793;451.3043478260869;464.74043198181107;478.4678016284231;492.4846292947557;506.7892503536066;521.3801452784503;536.255924170616;551.4153132250583;566.8571428571427;582.5803372573973;598.5839051777916;614.8669317834199;631.4285714285716;648.2680412371135;665.3846153846152;682.7776199943198;677.1334792122536;672.4241624901078;668.5634233316352;665.4764836247234;663.0981887511916;661.3715077349345;660.2463054187194;659.6783307976527;659.6283783783783;660.0615889960993;660.9468637634836;662.2563703559615;663.9651250947688;666.0506375900943;668.4926072845294;671.2726632635099;674.3741403026133;677.7818853974122;681.482090042721;685.4621443497829;689.7105097545625;694.2166076105377;698.9707214005437;703.963910664103;709.1879350348029;714.6351870288722;720.298632430924;726.1717572935213;732.2485207100594;738.5233126403377;744.9909161692187;751.6464736640737;758.4854563691072;765.5036370361227;772.6970652437547;780.0620451020168;787.5951150775009;795.2930297075482;803.1527430002272;811.1713933415535;819.3462897526501;827.6748993580677;836.1548359425265;844.7838494873695;853.5598165902463;862.4807316822526;871.5446989661459;880.7499250074993;890.0947119179159;899.5774510758442;909.1966173361525;918.9507636846602;928.838516298239;938.8585699750251;949.0096839027951;959.2906777366666;969.7004279600569;980.2378645053295;990.9019676127455;1001.6917649083557;1012.606328683225;1023.6447733580017;1034.806253118244;1046.0899597072607;1057.4951203643463;1069.0209958973533;1080.6668788795164;1092.4320919612628;1104.3159862885632;1116.3179400200452;1128.4373569357545;1140.673665131032;1153.0263157894738;1165.4947820294578;1178.0785578191412;1190.7771569552283;1203.5901121011784;1216.5169738808627;1229.5573100239671;1242.7107045597368;1255.9767570558938;1269.3550818998024;1282.8453076191768;1296.4470762398214;1310.1600426780465;1323.98387416562;1337.918249705227;1351.9628595545746;1366.1174047373852;1380.381596579669;1394.7551562697713;1409.2378144407503;1398.3760262725782;1388.0857367434546;1378.3382824563491;1369.1070004473763;1360.3670566643732;1352.095291795884;1344.270082436878;1336.8712158402877;1329.8797767282103;1323.2780448294684;1317.049401976079;1311.1782477341394;1305.6499226682809;1300.4506384458687;1295.5674140800938;1290.9880176919992;1286.7009132420098;1282.6952117431888;1278.9606265223688;1275.4874321426942;1272.266426642664;1269.2888967834565;1266.5465860285735;1264.031665008435;1261.7367042478072;1259.6546489563561;1257.778795702507;1256.102770808484;1254.6205103201692;1253.3262414194523;1252.214465159328;1251.2799404131874;1250.5176689398636;1249.9228814749558;1249.4910247670991;1249.2177494851153;1249.0988989285524;1249.1304984800208;1249.3087457430624;1249.6300013141704;1250.0907801418448;1250.6877434295939;1251.4176910433598;1252.2775543870503;1253.264389712887;1254.3753718358876;1255.6077882243117;1256.9590334400687;1258.4266039051604;1260.0080929720634;1261.7011862776535;1263.50365736183;1265.4133635334078;1267.4282419671517;1269.5463060170032;1271.7656417316807;1274.0844045597864;1276.5008162325116;1279.0131618128758;1281.619786901213;1284.319094987322;1287.1095449403988;1289.9896486284438;1292.9579686594252;1296.013116236998;1299.153749124036;1302.3785697077506;1305.686323160477;1309.0757956906928;1312.5458128791365;1316.0952380952385;1319.7229709893518;1323.4279460566268;1327.2091312685534;1331.0655267684933;1334.9961636277426;1339.0001026588643;1343.0764332832432;1347.2242724499943;1351.4427636035225;1355.731075697212;1360.0884022508385;1364.513960449483;1369.0069902818032;1373.5667537157037;1378.1925339094942;1382.8836344567858;1387.639378663448;1392.4591088550478;1397.3421857132853;1402.2879876400161;1407.2959101475294;1412.3653652738417;1417.4957810217875;1422.6866008208176;1427.9372830104157;1433.2473003441319;1438.6161395132967;1444.0433006894727;1449.5282970848516;1455.070654529693;1460.6699110661302;1466.3256165575476;1472.0373323128606;1477.8046307250306;1483.6270949232012;1489.5043184378528;1495.4359048784027;1501.4214676227366;1507.460629518133;1513.5530225931188;1519.6982877797782;1525.8960746460752;1532.1460411377866;1538.4478533296242;1544.8011851851861;1551.2057183253473;1557.6611418047887;1564.1671518962776;1570.7234518824407;1577.3297518546951;1583.9857685190482;1590.691225008536;1597.4458507019772;1604.2493810488413;1611.101557399982;1618.0021268439868;1624.9508420489547;1631.9474611094793;1638.991747398636;1646.083469424786;1653.2224006930273;1660.4083195710973;1667.6410091595699;1674.920257166199;1682.2458557842365;1689.6176015745814;1697.0352953516422;1704.4987420727393;1712.007750730956;1719.5621342512904;1727.1617093899986;1734.8062966370226;1742.4957201213638;1750.2298075193385;1758.0083899656001;1765.8313019668076;1773.6983813178722;1781.6094690206965;1789.5644092053099;1777.6492302347297;1746.4512609895392;1716.1207714195389;1686.6202924741901;1657.9144910621053;1629.9700199866747;1602.7553803579603;1576.2407952871863;1550.3980937990336;1525.2006040101678;1500.6230547224268;1476.6414846673697;1453.2331587170302;1430.3764904448199;1408.0509704822898;1386.2371001717029;1364.9163300634737;1344.07100285048;1323.6843003704253;1303.7401943418208;1284.223400530239;1265.1193360694906;1246.4140796871197;1228.0943346062732;1210.147393916216;1192.5611082218338;1175.3238553991478;1158.4245122985576;1141.8524282510189;1125.5974002445746;1109.6496496496493;1093.9998003814935;1078.6388583973658;1063.5581924341868;1048.7495158999973;1034.2048698393764;1019.9166068992663;1005.8773762272822;992.0801092398733;978.5180062024401;965.1845235678629;952.0733620238907;939.1784552035606;926.4939590160693;914.014241558747;901.7338735734693;889.6476194135957;877.7504284898123;866.0374271655273;854.5039110745165;843.1453378353317;831.957320138813;820.9356191865772;810.0761384598691;799.3749177995378;788.8281277791621;778.4320643545143;768.1831437736946;758.0778977331893;748.1129687661432;738.2851058499318;728.5911602209944;719.0280813855725;709.5929133157597;700.2827908208883;691.0949360849136;682.0266553609663;673.0753358148568;664.2384425097189;655.5135155245171;646.8981671995198;638.3900795022455;629.9870015078241;621.6867469879526;613.487192103079;605.3862731926747;597.3819846587639;589.4723769381308;581.6555545589536;573.9296742777397;566.2929432927367;558.7436175301909;551.2799999999988;543.9004392174984;536.6033276883181;529.3871004533657;522.2502336911884;515.1912433750758;508.20868398244147;501.3011472540911;494.4672610011685;487.70568795765485;481.0151246763862;474.3943004666862;467.8419763718066;461.3569441844302;454.9380254985863;448.58407079646076;442.293958568539;436.0665944657567;429.9009104822171;423.79586416729035;417.7504378657768;411.76363798506645;405.8344942881031;399.96205921113415;394.14540720526566;388.38363410081;382.6758564935117;377.02121115185037;371.41885444447234;365.8679617870557;360.3677271077786;354.91736233069423;349.51609687632026;344.1631771787497;338.8578662186774;325.4801039838976;320.31843490644223
119,11.0;10.0;9.0;9.0;9.0;9.0;8.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0,100.0;90.0;124.28571428571428;171.99999999999994;230.76923076923077;206.36363636363643;163.94736842105266;155.06172839506178;157.71428571428567;166.27906976744185;178.6601307189543;193.89830508474574;211.49253731343282;231.15555555555557;252.71084337349396;276.0439560439561;301.0774410774411;327.75700934579436;356.0434782608696;385.9078590785907;417.3282442748092;406.26666666666665;401.025641025641;400.0;402.17391304347825;406.87315634218294;413.63265306122446;422.12121212121224;432.09658421672555;412.776025236593;398.7606837606837;388.7099567099567;381.7183770883055;377.1523178807947;374.555099247091;373.58925143953934;374.0;375.59139784946194;378.2102728731943;381.7351598173515;386.0684997588037;391.13103448275865;396.8577075098815;403.1946195880622;410.09673518742454;417.5261324041812;425.4506517690876;433.8428417653389;442.6791277258568;451.93915078569034;461.60523763336573;471.6619718309861;482.09584470730977;492.8949691085613;504.04884318766085;515.5481543158478;527.3846153846159;539.5508274231679;552.040163724738;564.8466716529545;577.9649890590813;591.3902728351127;605.1181375955523;619.1446028513237;633.4660473346605;648.0791693705387;662.9809523809522;678.1686347627926;693.6396835057822;709.3917710196779;725.4227547243329;741.7306590257881;758.3136593591905;775.1700680272108;792.2983216025987;809.6969696969697;827.3646649260224;845.3001539250897;863.5022692889561;881.9699223268881;900.7020965382742;919.6978417266198;938.9562686801946;958.4765443567114;978.2578875171466;998.2995647606185;1018.6008869179598;1039.1612057667114;1059.9799110345816;1081.056427662283;1102.3902132998746;1123.9807560137458;1145.827572183815;1167.930204572804;1190.2882205513783;1212.9012104646627;1235.7687861271675;1258.8905794345123;1282.266241081487;1305.895439377085;1329.7778591480533;1353.913200723328;1378.3011789924976;1402.9415225320627;1427.833972793861;1452.9782833505687;1478.3742191936403;1504.0215560794877;1529.9200799200798;1556.0695862144662;1582.469879518072;1609.1207729468601;1636.0220877137099;1663.173652694611;1690.5753040224508;1718.2268847063665;1746.1282442748093;1774.2792384406157;1802.6797287865197
52,10.0;9.0;9.0;9.0;9.0;9.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0,90.0;176.66666666666666;293.3333333333333;440.0;616.6666666666666;390.0;357.36842105263156;365.1282051282052;390.0;425.0;467.3049645390071;515.5555555555557;569.016393442623;503.65853658536616;473.78640776699035;461.9354838709676;460.75862068965523;466.62650602409633;477.54010695187185;492.30769230769226;510.1746724890829;530.6399999999999;553.3579335793357;578.0821917808221;604.6325878594248;632.874251497006;662.7042253521126;694.0425531914896;726.8261964735516;761.0047846889954;796.5375854214124;833.3913043478262;871.5384615384617;910.9561752988047;951.6252390057361;993.5294117647059;1036.6548672566369;1080.9897610921503;1126.5238879736412;1173.2484076433122;1221.15562403698;1270.2388059701493;1320.4920405209841;1371.9101123595508;1424.4884038199182;1478.2228116710874;1533.1096774193547;1589.145728643216;1646.3280293757648;1704.6539379474943;1764.1210710128057;1824.7272727272725
41,10.0;9.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0,90.0;80.0;110.0;151.99999999999994;203.84615384615384;265.00000000000006;335.2631578947368;414.5454545454545;502.80000000000007;423.6842105263157;398.3006535947713;395.0;403.5064935064935;419.4814814814815;440.77669902912623;466.2068965517243;495.0645994832041;526.9014084507043;561.4193548387099;598.4126984126984;637.7348066298341;679.2783505154639;722.9629629629629;768.7272727272727;816.5236051502145;866.3143631436315;918.0694980694982;971.7647058823527;1027.3801169590645;1084.8993288590605;1144.3086816720256;1205.59670781893;1268.753709198813;1333.7714285714285;1400.6427915518827;1469.36170212766;1539.9228791773774;1612.3217247097846;1686.5542168674697;1762.6168224299063;1840.5064247921391
18,11.0;10.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0,100.0;90.0;124.28571428571428;171.99999999999994;230.76923076923077;300.00000000000006;379.4736842105263;469.0909090909091;568.8000000000001;678.5714285714287;798.3870967741937;928.2352941176473;1068.108108108108;1217.9999999999995;1377.906976744186;1547.8260869565222;1727.7551020408162;1917.6923076923076
10,10.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0,90.0;176.66666666666666;293.3333333333333;440.0;616.6666666666666;823.3333333333333;1060.0;1326.6666666666667;1623.3333333333333;1949.9999999999995
10,10.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0,90.0;176.66666666666666;293.3333333333333;440.0;616.6666666666666;823.3333333333333;1060.0;1326.6666666666667;1623.3333333333333;1949.9999999999995
10,10.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0,90.0;176.66666666666666;293.3333333333333;440.0;616.6666666666666;823.3333333333333;1060.0;1326.6666666666667;1623.3333333333333;1949.9999999999995
10,10.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0,90.0;176.66666666666666;293.3333333333333;440.0;616.6666666666666;823.3333333333333;1060.0;1326.6666666666667;1623.3333333333333;1949.9999999999995
10,10.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0,90.0;176.66666666666666;293.3333333333333;440.0;616.6666666666666;823.3333333333333;1060.0;1326.6666666666667;1623.3333333333333;1949.9999999999995
