numPlayed,heuristicList,remainingTime
197,8.0;7.0;6.0;6.0;6.0;6.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0,700.0;600.0;814.2857142857142;1120.0;1500.0;1950.0;1669.2307692307695;1637.037037037037;1702.1739130434785;1821.428571428571;1977.7777777777774;2163.1578947368416;2373.2558139534885;2605.555555555556;2858.4905660377362;3131.0344827586205;3422.4867724867727;3732.3529411764703;4060.2739726027394;4405.982905982905;4769.277108433735;5150.0;5548.028673835125;5963.265306122448;6395.631067961165;6845.061728395061;7311.504424778759;7794.9152542372885;8295.257452574524;8812.5;9346.616541353384;9897.584541062803;10465.384615384615;11050.0;11651.416122004359;12269.620253164556;12904.60122699387;13556.349206349209;14224.85549132948;13131.313131313134;11042.778918548942;9623.183391003458;8599.999999999998;7831.228070175437;7235.605170387778;6763.269639065817;6381.92965472733;6069.750889679715;5811.440329218107;5595.967330270545;5415.175375805296;5262.903225806453;5134.409964112307;5025.988023952095;4934.696195343555;4858.171346292296;4794.49305198147;4742.084562438546;4699.639215686273;4666.064981949459;4640.44213263979;4621.990547678621;4610.044194455604;4604.031007751939;4603.456882565832;4607.892831281681;4616.964598668066;4630.344202898552;4647.742998352554;4668.905950095967;4693.606880116051;4721.644498186215;4752.8390703148;4787.029608404966;4824.071488411058;4863.834422657954;4906.200726370804;4951.063829787234;4998.3269961977185;5047.9022134126135;5099.709231887569;5153.674727358939;5209.731569583042;5267.81818181818;5327.877978178578;5389.858868034327;5453.712818317999;5519.39546599495;5586.865774116031;5656.085725839061;5727.020051618025;5799.6359854394195;5873.903046560641;5949.79284369115;6027.278898969325;6106.336489439187;6186.94250403009;6269.075314299142;6352.714657415438;6437.84153005464;6524.438092035194;6612.4875786684315;6701.974220916949;6792.883172561629;6885.2004436697825;6978.912839737579;7074.0079059499985;7170.473876063184;7268.299625468164;7367.474628042175;7467.988916435759;7569.833045480729;7672.998058436333;7777.475455820473;7883.257166597421;7990.33552151714;8098.703228420916;8208.353349346144;8319.279279279275;8431.474726420009;8544.933693832882;8659.6504623738;8775.619574789282;8892.835820895525;9011.294223752717;9130.990026757478;9251.918681583062;9374.07583690306;9497.457327839908;9622.059166084327;9747.87753063655;9874.908759124082;10003.149339654585;10132.595903165737;10263.245216237137;10395.094174332025;10528.13979543894;10662.379214086319;10797.809675704415;10934.428531311427;11072.233232502342;11211.221326720399;11351.39045279285;11492.738336713996;11635.262787659529;11778.961694217618;11923.833020823055;12069.874804381845;12217.085151074487;12365.462233326929;12515.004286939125;12665.709608361667;12817.576552111615;12970.603528319403;13124.789000398981;13280.131482834182;13436.629539074514;13594.281779534158;13753.086859688196;13913.04347826086;14074.150375500412;14236.406331535916;14399.810164811457;14564.360730593613;14730.056919548046;14896.897656381723;15064.881898547086;15234.008635004982;15404.27688504327;15575.685697148154;15748.234147925657;15921.921341070272;16096.74640637917;16272.708498808577;16449.806797571175;16628.040505271958;16807.408847080776;16987.911069939786;17169.546441804006;17352.314250913514;17536.213805095635;17721.244431095758;17907.405473935403;18094.696296296293;18283.116277929017;18472.664815085504;18663.34131997387;18855.145220234655;19048.07595843784;19242.132991599035;19437.315790714674;19633.623840314867;19831.056638033355;20029.613694193846;20229.29453141163;20430.098684210527;20632.02569865377
12,9.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;2.147483647E9,800.0;1566.6666666666667;2599.9999999999995;3899.999999999999;5466.666666666667;7300.000000000001;9399.999999999998;11766.666666666668;14400.0;17300.0;20466.666666666668;998800.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,6.0;6.0,999900.0
1,5.0;5.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,5.0;5.0,999900.0
1,8.0;8.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,8.0;8.0,999900.0
1,5.0;5.0,999900.0
1,5.0;5.0,999900.0
1,5.0;5.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,5.0;5.0,999900.0
1,5.0;5.0,999900.0
1,5.0;5.0,999900.0
1,8.0;8.0,999900.0
1,5.0;5.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,5.0;5.0,999900.0
1,5.0;5.0,999900.0
1,3.0;3.0,999900.0
1,5.0;5.0,999900.0
1,8.0;8.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,5.0;5.0,999900.0
1,5.0;5.0,999900.0
1,5.0;5.0,999900.0
1,5.0;5.0,999900.0
1,5.0;5.0,999900.0
1,3.0;3.0,999900.0
1,5.0;5.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,8.0;8.0,999900.0
1,5.0;5.0,999900.0
1,3.0;3.0,999900.0
1,5.0;5.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,5.0;5.0,999900.0
1,5.0;5.0,999900.0
1,8.0;8.0,999900.0
1,3.0;3.0,999900.0
1,6.0;6.0,999900.0
1,3.0;3.0,999900.0
1,5.0;5.0,999900.0
1,5.0;5.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,5.0;5.0,999900.0
1,5.0;5.0,999900.0
1,3.0;3.0,999900.0
1,5.0;5.0,999900.0
1,3.0;3.0,999900.0
1,5.0;5.0,999900.0
1,3.0;3.0,999900.0
1,5.0;5.0,999900.0
1,5.0;5.0,999900.0
1,5.0;5.0,999900.0
1,5.0;5.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,5.0;5.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,5.0;5.0,999900.0
1,5.0;5.0,999900.0
1,5.0;5.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,5.0;5.0,999900.0
1,5.0;5.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,5.0;5.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,5.0;5.0,999900.0
1,5.0;5.0,999900.0
